  0.548959077  0.548575680  0.548186707  0.547721094  0.547395620  0.546904508  0.546408927  0.546158439  0.545639048  0.545256738  0.544954167  0.544316045  0.544070200  0.543621774  0.543296832  0.542755491  0.542385972  0.541936030  0.541526332  0.541205502  0.540798825  0.540149017  0.539972200  0.539468618  0.538985845
  0.553429551  0.552992744  0.552617741  0.552086562  0.551807528  0.551297702  0.550796855  0.550424558  0.550002157  0.549601341  0.549242941  0.548640299  0.548308240  0.547897250  0.547525607  0.546959097  0.546564810  0.546132676  0.545752423  0.545393340  0.544915314  0.544292943  0.544073517  0.543608063  0.543085234
  0.557413382  0.556853219  0.556528948  0.556000334  0.555661016  0.555117380  0.554652139  0.554277077  0.553854588  0.553399585  0.553046033  0.552456257  0.552078480  0.551684071  0.551205962  0.550668223  0.550292586  0.549839434  0.549399395  0.549069591  0.548568096  0.547920406  0.547725115  0.547215932  0.546644627
  0.560944258  0.560347696  0.559946581  0.559475843  0.559117356  0.558612582  0.558114637  0.557712860  0.557251225  0.556730956  0.556465798  0.555760719  0.555434371  0.555034959  0.554573417  0.553959491  0.553663011  0.553166320  0.552697468  0.552347813  0.551801850  0.551173611  0.550926568  0.550408456  0.549872580
  0.564128873  0.563470178  0.563097428  0.562573689  0.562257164  0.561658386  0.561157775  0.560744797  0.560330008  0.559744630  0.559498418  0.558793588  0.558406211  0.557993384  0.557519225  0.556940397  0.556634482  0.556111186  0.555611150  0.555273570  0.554702027  0.554110186  0.553813092  0.553204001  0.552729356
  0.566940192  0.566263388  0.565916427  0.565389365  0.564992607  0.564413566  0.563909085  0.563556307  0.563090206  0.562450274  0.562144951  0.561525947  0.561058147  0.560655811  0.560265001  0.559561354  0.559209206  0.558769445  0.558271910  0.557829066  0.557269923  0.556745967  0.556408294  0.555738713  0.555290583
  0.569471753  0.568744440  0.568404295  0.567892942  0.567495194  0.566924151  0.566358030  0.566106958  0.565471688  0.564899329  0.564548373  0.563915326  0.563472753  0.563070161  0.562654169  0.561958588  0.561611531  0.561170872  0.560645136  0.560186192  0.559565475  0.559068832  0.558737646  0.557960822  0.557531391
  0.571772366  0.571032142  0.570680034  0.570160048  0.569727493  0.569180843  0.568611304  0.568328012  0.567749954  0.567134533  0.566757814  0.566112967  0.565673226  0.565209278  0.564832454  0.564131785  0.563698483  0.563278940  0.562722029  0.562286141  0.561639184  0.561097189  0.560826542  0.560046319  0.559622273
  0.573754235  0.573140142  0.572713621  0.572228938  0.571775745  0.571191608  0.570553774  0.570256868  0.569717276  0.569101144  0.568679599  0.568059637  0.567624268  0.567121792  0.566746495  0.566065109  0.565584451  0.565175678  0.564589839  0.564168512  0.563541531  0.562959221  0.562670444  0.561885779  0.561449166
  0.575618484  0.575019142  0.574597830  0.574052304  0.573559961  0.572984488  0.572390629  0.572071501  0.571506845  0.570859937  0.570500114  0.569819705  0.569421353  0.568890470  0.568458228  0.567787701  0.567284749  0.566884928  0.566261361  0.565851823  0.565236829  0.564673710  0.564356558  0.563493817  0.563104258
  0.577302314  0.576695988  0.576287052  0.575749231  0.575168184  0.574648294  0.573994185  0.573740860  0.573130774  0.572486924  0.572125778  0.571412656  0.570985025  0.570417715  0.570009112  0.569338142  0.568858099  0.568424053  0.567798677  0.567380323  0.566712842  0.566177801  0.565820807  0.565028586  0.564578344
  0.578848302  0.578229348  0.577776486  0.577252100  0.576652534  0.576152530  0.575491518  0.575231131  0.574618043  0.573941437  0.573586060  0.572825643  0.572389134  0.571801177  0.571431626  0.570757839  0.570288114  0.569801429  0.569208125  0.568714666  0.568099681  0.567560252  0.567138572  0.566395057  0.565916000
  0.580213744  0.579607821  0.579149014  0.578594802  0.577986774  0.577462819  0.576907014  0.576552428  0.576004862  0.575323535  0.574915699  0.574157288  0.573628556  0.573082336  0.572740076  0.571980836  0.571520331  0.571069416  0.570528861  0.570018373  0.569403753  0.568826221  0.568378074  0.567606661  0.567129476
  0.581514672  0.580877126  0.580356776  0.579878867  0.579237395  0.578628814  0.578125245  0.577755532  0.577265846  0.576513758  0.576111388  0.575340961  0.574826708  0.574252830  0.573859960  0.573180663  0.572660477  0.572246744  0.571640870  0.571117028  0.570491510  0.569939428  0.569484035  0.568746909  0.568268243
  0.582702679  0.581957601  0.581490932  0.580971863  0.580345642  0.579719291  0.579269461  0.578843511  0.578369698  0.577605842  0.577166170  0.576437844  0.575877385  0.575354624  0.574841433  0.574225898  0.573695743  0.573264758  0.572656998  0.572143651  0.571551041  0.570917250  0.570521842  0.569733296  0.569253623
